newsgroup,message_id_hash,replacement_char_count,nb_body_length,matched_similarity,shuffled_similarity
no.ai,e3d038e5c245fdec,31,1264,0.9713983727361614,0.2004680941474996
no.ai,eb7f9823513115d9,1,435,0.9939569963347138,0.15109382847427139
no.ai,ecbbdc05a35ef0d0,92,6436,0.9810728794354324,0.19563753769706746
no.ai,f37ec4133eca75f8,11,346,0.9188706273133045,0.07003719497994336
no.ai,fb778c454b37945e,10,642,0.9726925451916698,0.48162207705681714
no.alkohol,0640c50ff6cf0a8d,4,190,0.9545484133742635,0.363643628306325
no.alkohol,071dbf71200a5dcd,2,21,0.6294737253833391,0.08274304131770335
no.alkohol,1091e087c43b78aa,1,294,0.9920738260021245,0.3827677849895642
no.alkohol,1292dead11f7b5f0,5,488,0.9879209197671961,0.2736945309492155
no.alkohol,14c3f3002780b797,5,103,0.8925168941880189,0.38147062326894327
no.alkohol,14f2bafbbaa40ca2,24,1516,0.9770196099612425,0.31825456469027497
no.alkohol,34e12aabec83613b,5,116,0.86150000450133,0.0302924404410343
no.alkohol,3eb6ed819d42432d,1,84,0.988585074404346,0.05996460465595538
no.alkohol,4257d3995920bc0d,12,738,0.9045805700766167,0.43268172078297634
no.alkohol,45c394df388ee62f,18,675,0.9563617888455116,0.19699387390140424
no.alkohol,4b4bca40ee12bde3,17,489,0.9531179965026123,0.3947421868274139
no.alkohol,560c4c85b61750b8,7,606,0.9707641815672263,0.25418981691708786
no.alkohol,57b0f164368a1369,4,164,0.9455883129257203,0.23787653042551762
no.alkohol,58a9e2d09414dcf5,12,692,0.9464335813078355,0.2475796586521127
no.alkohol,58e46ba38cca0d8d,13,1330,0.9814684244561434,0.3337200796539618
no.alkohol,5a4fd060fa5b7292,4,689,0.9708911244419849,0.19709578105565068
no.alkohol,5a855ed195eafbd1,14,571,0.9674521602393208,0.4474970117133284
no.alkohol,651cbcad728222ca,5,1028,0.983478161318552,0.2693599650550301
no.alkohol,6c8919f1a127359a,38,2541,0.9863880681072282,0.13751145058112846
no.alkohol,728f2c24158dffe2,28,908,0.9507536019474557,0.23039055375025447
no.alkohol,73d5fbad84fd8ea1,22,1498,0.9859713240921777,0.396692378172068
no.alkohol,842915c18dbee022,49,2110,0.9765916570165554,0.35869897085907204
no.alkohol,86a3072499aba24a,1,767,0.9950055061326587,0.31054311106486887
no.alkohol,8ab268659653b2eb,18,843,0.9900014840885176,0.18641468921244653
no.alkohol,9777676fdf96a865,3,610,0.9929653484559504,0.15079225354861417
no.alkohol,98b2dcf8a1aedc00,4,896,0.9641908518024632,0.22062052449537378
no.alkohol,a01110be68dcc001,2,74,0.900800999099754,0.17692488367239104
no.alkohol,ab3c3f5a72ddadcc,2,417,0.9764531397329291,0.16099827780942622
no.alkohol,adf7111ce03d09ca,62,3109,0.9874290351714298,0.33977901077285194
no.alkohol,b28cf2bd31c906a4,4,393,0.984581859658474,0.29694498001754166
