newsgroup_a,newsgroup_b,users_a,users_b,shared_users,jaccard
no.elektronikk,no.ms-windows,1920,2456,332,0.0820969337289812
no.c,no.mail.diverse,727,657,105,0.08209538702111024
no.alt.config,no.org.efn.diskusjon,313,320,48,0.08205128205128205
no.org.efn.diskusjon,no.prat.politikk,320,1118,109,0.08201655379984951
no.irc,no.mail.diverse,1141,657,136,0.08182912154031288
no.sources.wanted,no.uninett.hjelp,142,83,17,0.08173076923076923
no.irc,no.unix,1141,1157,173,0.08141176470588235
no.elektronikk,no.hobby.diverse,1920,790,204,0.08140462889066241
no.alt.katter,no.alt.pompel-og-pilt,453,293,56,0.08115942028985507
no.alt.mat,no.media,983,709,127,0.08115015974440895
no.media,no.religion,709,1357,155,0.08110936682365254
no.nuug,no.tungregning,108,92,15,0.08108108108108109
no.news.diverse,no.stortinget,1446,501,146,0.08106607440310938
no.psykologi,no.vit.diverse,458,449,68,0.08104886769964244
no.org.isoc-no,no.uninett.diverse,50,177,17,0.08095238095238096
no.sources.wanted,no.uninett.drift,142,85,17,0.08095238095238096
no.org.efn.diskusjon,no.uninett.skole,320,455,58,0.08089260808926081
no.alt.diskusjoner,no.c,1895,727,196,0.0807914262159934
no.pc,no.test,5851,6243,904,0.0807864164432529
no.it.emacs,no.kjemi,247,489,55,0.08076358296622614
no.net,no.news.drift,862,223,81,0.08067729083665338
no.alt.gledesutbrudd,no.alt.tegneserier,1358,779,159,0.08038422649140546
no.tegnsett,no.tungregning,150,92,18,0.08035714285714286
no.general,no.spill,5478,2481,591,0.08021172638436481
no.media,no.pressemeldinger,709,328,77,0.08020833333333334
no.alt.gledesutbrudd,no.litteratur,1358,1161,187,0.08018867924528301
no.mail.diverse,no.vit.diverse,657,449,82,0.080078125
no.unix,no.vit.diverse,1157,449,119,0.08002689979825152
no.bil,no.bolig,1920,862,206,0.07996894409937888
no.net,no.pc,862,5851,497,0.07995495495495496
no.irc,no.net,1141,862,148,0.07978436657681941
no.alkohol,no.stortinget,880,501,102,0.0797498045347928
no.mail.drift,no.tegnsett,243,150,29,0.07967032967032966
no.c,no.it.diverse,727,574,96,0.07966804979253111
no.litteratur,no.prat.politikk,1161,1118,168,0.07958313595452392
no.norsk,no.unix,1503,1157,196,0.07954545454545454
no.film,no.litteratur,1867,1161,223,0.07950089126559715
no.perl,no.x,479,228,52,0.07938931297709924
no.hobby.diverse,no.multimedia,790,910,125,0.07936507936507936
no.uninett.drift,no.vr,85,119,15,0.07936507936507936
no.prat.seksualitet,no.religion,848,1357,162,0.07929515418502203
no.alt.gledesutbrudd,no.mail.diverse,1358,657,148,0.07927155865024103
no.marked,no.radio-tv,6278,1987,607,0.0792635152781405
no.it.diverse,no.jus,574,1414,146,0.07926167209554831
no.bibsys,no.bil,218,1920,157,0.07925290257445734
no.alkohol,no.ef,880,319,88,0.07920792079207921
no.bil,no.pc,1920,5851,570,0.079155672823219
no.alt.diskusjoner,no.alt.tegneserier,1895,779,196,0.07909604519774012
no.net,no.prat.politikk,862,1118,145,0.07901907356948229
no.marked,no.spill,6278,2481,641,0.07896033505789603
no.folklore.overtro,no.it.emacs,122,247,27,0.07894736842105263
no.kryptografi,no.mail.diverse,245,657,66,0.07894736842105263
no.mail.drift,no.uninett.drift,243,85,24,0.07894736842105263
no.news.drift,no.x,223,228,33,0.07894736842105263
no.film,no.spill,1867,2481,318,0.07890818858560794
no.net,no.perl,862,479,98,0.07884151246983105
no.tex,no.x,210,228,32,0.07881773399014778
no.irc,no.linux,1141,2391,258,0.07880268784361637
no.it.emacs,no.mail.diverse,247,657,66,0.07875894988066826
no.org.efn.diskusjon,no.org.isoc-no,320,50,27,0.07871720116618076
no.hobby.diverse,no.news.diverse,790,1446,163,0.07863000482392668
no.lisp,no.nuug,194,108,22,0.07857142857142857
no.musikk,no.norsk,2990,1503,327,0.0784925588094095
no.norsk,no.prat.seksualitet,1503,848,171,0.07844036697247707
no.net,no.norsk,862,1503,172,0.0784313725490196
no.bil,no.biz.annonser,1920,1973,283,0.07839335180055401
no.jus,no.pc,1414,5851,528,0.07837316312898916
no.lisp,no.tegnsett,194,150,25,0.07836990595611286
no.mail.diverse,no.org.efn.diskusjon,657,320,71,0.07836644591611479
no.sources.wanted,no.tungregning,142,92,17,0.07834101382488479
no.news.drift,no.nuug,223,108,24,0.0781758957654723
no.news.diverse,no.psykologi,1446,458,138,0.07814269535673839
no.folklore.overtro,no.news.drift,122,223,25,0.078125
no.film,no.norsk,1867,1503,244,0.0780550223928343
no.c,no.net,727,862,115,0.0780189959294437
no.alt.diskusjoner,no.medisin,1895,928,204,0.07789232531500573
no.mail.diverse,no.norsk,657,1503,156,0.07784431137724551
no.standard,no.uninett.diverse,100,177,20,0.07782101167315175
no.marked.data,no.tele,7009,1842,639,0.07781295664880662
no.marked,no.tele,6278,1842,586,0.07778072736925935
no.alt.diskusjoner,no.ms-windows,1895,2456,314,0.07778053009660639
no.nuug,no.standard,108,100,15,0.07772020725388601
no.biz.annonser,no.hobby.diverse,1973,790,199,0.07761310452418096
no.elektronikk,no.marked.data,1920,7009,643,0.07760077238715907
no.embnet,no.org.nobug.diverse,63,76,10,0.07751937984496124
no.ef,no.irc,319,1141,105,0.07749077490774908
no.alt.pompel-og-pilt,no.ef,293,319,44,0.07746478873239436
no.org.nobug.diverse,no.vr,76,119,14,0.07734806629834254
no.multimedia,no.www,910,3396,309,0.07730798098573931
no.mail.diverse,no.media,657,709,98,0.07728706624605679
no.elektronikk,no.www,1920,3396,381,0.07720364741641338
no.prat.seksualitet,no.radio-tv,848,1987,203,0.07712765957446809
no.alt.sjokolade,no.news.diverse,635,1446,149,0.07712215320910973
no.alt.diskusjoner,no.spill,1895,2481,313,0.07703667240954959
no.it.diverse,no.prat.politikk,574,1118,121,0.07702100572883513
no.alt.gledesutbrudd,no.alt.irc-treff,1358,237,114,0.07697501688048616
no.alt.amiga,no.alt.config,93,313,29,0.07692307692307693
no.alt.config,no.it.emacs,313,247,40,0.07692307692307693
no.alt.sjokolade,no.media,635,709,96,0.07692307692307693
no.it.emacs,no.mail.drift,247,243,35,0.07692307692307693
no.typografi,no.uninett.diverse,243,177,30,0.07692307692307693
no.alkohol,no.news.diverse,880,1446,166,0.07685185185185185
no.alkohol,no.norsk,880,1503,170,0.07681879801174876
no.medisin,no.vit.diverse,928,449,98,0.0766223612197029
no.alt.config,no.folklore.edb,313,207,37,0.07660455486542443
no.news.diverse,no.vitser,1446,2603,288,0.07657537888859346
no.mail.diverse,no.www,657,3396,288,0.07649402390438247
no.jus,no.psykologi,1414,458,133,0.07648073605520414
no.alt.gledesutbrudd,no.psykologi,1358,458,129,0.07646710136336693
no.c,no.jus,727,1414,152,0.07642031171442937
no.uninett.diverse,no.vr,177,119,21,0.07636363636363637
no.embnet,no.sources.list,63,78,10,0.07633587786259542
no.radio-tv,no.religion,1987,1357,237,0.07627936916639845
no.stortinget,no.uninett.diverse,501,177,48,0.0761904761904762
no.it.emacs,no.uninett.diverse,247,177,30,0.07614213197969544
no.bolig,no.jus,862,1414,161,0.07612293144208038
no.film,no.jus,1867,1414,232,0.07609052148245327
no.prat.seksualitet,no.vitser,848,2603,244,0.07608356719675709
no.film,no.media,1867,709,182,0.07602339181286549
no.ef,no.uninett.diverse,319,177,35,0.07592190889370933
no.alt.arkiv,no.alt.irc-treff,160,237,28,0.07588075880758807
no.nuug,no.vr,108,119,16,0.07582938388625593
no.alt.diskusjoner,no.marked,1895,6278,575,0.07567780994998684
no.biz.annonser.data,no.multimedia,1493,910,169,0.0756490599820949
no.ef,no.norsk,319,1503,128,0.0755608028335301
no.test,no.www,6243,3396,676,0.07542117594555395
no.media,no.prat.seksualitet,709,848,109,0.07527624309392265
no.linux,no.tele,2391,1842,296,0.07518415036830074
no.linux,no.marked.data,2391,7009,657,0.07514583095047467
no.linux,no.mail.diverse,2391,657,213,0.07513227513227513
no.c,no.it.emacs,727,247,68,0.07505518763796909
no.prat.seksualitet,no.www,848,3396,296,0.07497467071935157
no.audio,no.pc,1992,5851,547,0.07497258771929824
no.media,no.news.drift,709,223,65,0.07497116493656286
no.folklore.overtro,no.lisp,122,194,22,0.07482993197278912
no.uninett.diverse,no.uninett.skole,177,455,44,0.07482993197278912
no.jus,no.ms-windows,1414,2456,269,0.07470147181338517
no.litteratur,no.religion,1161,1357,175,0.07469056764831412
no.standard,no.student.samfund,100,188,20,0.07462686567164178
no.org.efn.diskusjon,no.psykologi,320,458,54,0.07458563535911603
no.irc,no.prat.seksualitet,1141,848,138,0.07455429497568881
no.uninett.hjelp,no.vr,83,119,14,0.07446808510638298
no.alt.tegneserier,no.audio,779,1992,192,0.07444746025591314
no.biz.annonser.data,no.biz.diskusjoner,1493,326,126,0.0744240992321323
no.alt.diskusjoner,no.alt.mat.drikke,1895,516,167,0.07442067736185383
no.biz.annonser.data,no.it.diverse,1493,574,143,0.07432432432432433
no.vr,no.x,119,228,24,0.07430340557275542
no.alt.config,no.mail.diverse,313,657,67,0.07419712070874862
no.marked.bil,no.marked.bolig,998,537,106,0.0741777466759972
no.mail.drift,no.uninett.diverse,243,177,29,0.0741687979539642
no.alt.config,no.lisp,313,194,35,0.07415254237288135
no.ef,no.vit.diverse,319,449,53,0.07412587412587412
no.tegnsett,no.uninett.katalog,150,53,14,0.07407407407407407
no.multimedia,no.pc,910,5851,466,0.07402700555996823
no.bil,no.biz.annonser.data,1920,1493,235,0.07394587791063562
no.mac,no.www,2036,3396,374,0.07394226967180703
no.psykologi,no.stortinget,458,501,66,0.07390817469204927
no.alt.diskusjoner,no.biz.annonser,1895,1973,266,0.07384786229872294
no.tegnsett,no.uninett.hjelp,150,83,16,0.07373271889400922
no.ai,no.embnet,214,63,19,0.07364341085271318
no.c,no.irc,727,1141,128,0.0735632183908046
no.folklore.edb,no.perl,207,479,47,0.07355242566510173
no.sources.wanted,no.tegnsett,142,150,20,0.07352941176470588
no.standard,no.vr,100,119,15,0.07352941176470588
no.irc,no.radio-tv,1141,1987,214,0.07343857240905971
no.biz.diskusjoner,no.marked.diskusjon,326,171,34,0.0734341252699784
no.org.efn.diskusjon,no.unix,320,1157,101,0.07340116279069768
no.org.nobug.diverse,no.uninett.drift,76,85,11,0.07333333333333333
no.medisin,no.news.diverse,928,1446,162,0.07323688969258589
no.litteratur,no.mail.diverse,1161,657,124,0.07319952774498228
no.alt.katter,no.alt.tegneserier,453,779,84,0.07317073170731707
no.mail.diverse,no.prat.politikk,657,1118,121,0.07315598548972188
no.prat.seksualitet,no.psykologi,848,458,89,0.07313064913722268
no.havforskning,no.kjemi,201,489,47,0.07309486780715396
no.alt.gledesutbrudd,no.c,1358,727,142,0.07308286155429748
no.ef,no.embnet,319,63,26,0.07303370786516854
no.news.diverse,no.perl,1446,479,131,0.07302118171683389
no.lisp,no.standard,194,100,20,0.072992700729927
no.mail.diverse,no.tele,657,1842,170,0.072992700729927
no.tele,no.unix,1842,1157,204,0.07298747763864043
no.alt.mat.drikke,no.alt.pompel-og-pilt,516,293,55,0.07294429708222812
no.biz.annonser,no.ms-windows,1973,2456,301,0.07291666666666667
no.multimedia,no.news.diverse,910,1446,160,0.07285974499089254
no.folklore.generelt,no.folklore.overtro,40,122,11,0.0728476821192053
no.marked,no.marked.bil,6278,998,494,0.07283987024476556
no.biz.annonser.data,no.hobby.diverse,1493,790,155,0.07283834586466166
no.alt.config,no.alt.katter,313,453,52,0.07282913165266107
no.alt.gledesutbrudd,no.tele,1358,1842,217,0.07274555816292323
no.alt.tegneserier,no.bil,779,1920,183,0.07273449920508744
no.bil,no.tele,1920,1842,255,0.07271171941830624
no.amiga,no.marked.data,1519,7009,578,0.07270440251572327
no.alt.mat,no.vit.diverse,983,449,97,0.07265917602996255
no.net,no.org.efn.diskusjon,862,320,80,0.07259528130671507
no.org.isoc-no,no.uninett.hjelp,50,83,9,0.07258064516129033
no.prat.narkotika,no.psykologi,414,458,59,0.07257072570725707
no.student.nett,no.uninett.skole,358,455,55,0.07255936675461741
no.ef,no.x,319,228,37,0.07254901960784314
no.biz.nettilbydere,no.jus,656,1414,140,0.07253886010362694
no.bibsys,no.embnet,218,63,19,0.07251908396946564
no.org.efn.diskusjon,no.perl,320,479,54,0.07248322147651007
no.alt.config,no.alt.sjokolade,313,635,64,0.07239819004524888
no.net,no.stortinget,862,501,92,0.07238394964594808
no.marked.jobb,no.www,1616,3396,338,0.07231493367565255
no.ai,no.org.efn.diskusjon,214,320,36,0.07228915662650602
no.religion,no.www,1357,3396,320,0.07218587863749154
no.alt.arkiv,no.embnet,160,63,15,0.07211538461538461
no.radio-tv,no.sport.diverse,1987,1094,207,0.0720250521920668
no.biz.annonser.data,no.tele,1493,1842,224,0.07200257152041144
no.folklore.edb,no.mail.diverse,207,657,58,0.07196029776674938
no.standard,no.x,100,228,22,0.0718954248366013
no.musikk,no.vitser,2990,2603,375,0.07186661556151783
no.alt.diskusjoner,no.multimedia,1895,910,188,0.07183798242262132
no.media,no.uninett.skole,709,455,78,0.0718232044198895
no.alt.sjokolade,no.audio,635,1992,176,0.07180742554059567
no.alt.mat,no.medisin,983,928,128,0.0717891194615816
no.alt.config,no.tegnsett,313,150,31,0.07175925925925926
no.alkohol,no.www,880,3396,286,0.07167919799498747
no.general,no.litteratur,5478,1161,444,0.07167070217917676
no.alt.diskusjoner,no.it.diverse,1895,574,165,0.07161458333333333
no.ef,no.religion,319,1357,112,0.07161125319693094
no.marked.data,no.musikk,7009,2990,668,0.0715893259029043
no.alkohol,no.irc,880,1141,135,0.07158006362672323
no.general,no.net,5478,862,423,0.07148893020111544
no.hobby.diverse,no.it.diverse,790,574,91,0.07148468185388845
no.alt.config,no.irc,313,1141,97,0.07148120854826824
no.alt.mat.drikke,no.prat.politikk,516,1118,109,0.07147540983606557
no.alkohol,no.alt.sjokolade,880,635,101,0.07142857142857142
no.biz.diskusjoner,no.ef,326,319,43,0.07142857142857142
no.folklore.edb,no.x,207,228,29,0.07142857142857142
no.org.efn.diskusjon,no.standard,320,100,28,0.07142857142857142
no.uninett.diverse,no.x,177,228,27,0.07142857142857142
no.medisin,no.norsk,928,1503,162,0.07139709122961657
no.linux,no.ms-windows,2391,2456,323,0.07139699381078692
no.ef,no.mail.diverse,319,657,65,0.07135016465422613
no.alt.diskusjoner,no.skole.diverse,1895,538,162,0.071334214002642
no.pc,no.unix,5851,1157,466,0.07123203913176399
no.medisin,no.prat.politikk,928,1118,136,0.0712041884816754
no.biz.annonser,no.general,1973,5478,495,0.07116158711903393
no.ef,no.lisp,319,194,34,0.0709812108559499
no.biz.annonser.data,no.www,1493,3396,324,0.07097480832420591
no.alt.diskusjoner,no.biz.nettilbydere,1895,656,169,0.0709487825356843
no.norsk.fagord,no.typografi,225,243,31,0.07093821510297482
no.org.efn.diskusjon,no.religion,320,1357,111,0.07088122605363985
no.alt.katter,no.alt.sjokolade,453,635,72,0.07086614173228346
no.tegnsett,no.typografi,150,243,26,0.07084468664850137
no.it.emacs,no.news.diverse,247,1446,112,0.07084123972169513
no.alt.mat,no.prat.seksualitet,983,848,121,0.07076023391812865
no.norsk.fagord,no.org.efn.diskusjon,225,320,36,0.07072691552062868
no.prat.seksualitet,no.stortinget,848,501,89,0.07063492063492063
no.religion,no.skole.diverse,1357,538,125,0.07062146892655367
no.kryptografi,no.net,245,862,73,0.07059961315280464
no.nuug,no.tegnsett,108,150,17,0.07053941908713693
no.bil,no.marked.data,1920,7009,588,0.07049514446709028
no.sources.wanted,no.uninett.diverse,142,177,21,0.07046979865771812
no.norsk,no.org.efn.diskusjon,1503,320,120,0.07046388725778038
no.net,no.vit.diverse,862,449,86,0.07020408163265306
no.alt.gledesutbrudd,no.alt.god.jul,1358,443,118,0.07011289364230541
no.linux,no.perl,2391,479,188,0.07009694258016405
no.norsk,no.tele,1503,1842,219,0.07005758157389635
no.net,no.uninett.diverse,862,177,68,0.07003089598352215
no.biz.nettilbydere,no.prat.politikk,656,1118,116,0.06996381182147166
no.elektronikk,no.jus,1920,1414,218,0.0699614890885751
no.alt.sjokolade,no.irc,635,1141,116,0.06987951807228916
no.alt.mat.drikke,no.media,516,709,80,0.06986899563318777
no.general,no.prat.seksualitet,5478,848,413,0.06984610180957213
no.jus,no.vitser,1414,2603,262,0.06977363515312916
no.ai,no.nuug,214,108,21,0.06976744186046512
no.prat.politikk,no.tele,1118,1842,193,0.06975063245392121
no.sources.wanted,no.vr,142,119,17,0.06967213114754098
no.norsk,no.sport.diverse,1503,1094,169,0.06960461285008238
no.biz.annonser.data,no.marked.bil,1493,998,162,0.0695577501073422
no.news.drift,no.uninett.diverse,223,177,26,0.06951871657754011
no.marked,no.marked.jobb,6278,1616,513,0.06950277740143612
no.prat.narkotika,no.prat.seksualitet,414,848,82,0.06949152542372881
no.news.drift,no.uninett.drift,223,85,20,0.06944444444444445
no.org.nobug.diverse,no.sources.list,76,78,10,0.06944444444444445
no.biz.annonser.data,no.spill,1493,2481,258,0.06942949407965554
no.prat.narkotika,no.vit.diverse,414,449,56,0.06939281288723669
no.standard,no.uninett.drift,100,85,12,0.06936416184971098
no.media,no.unix,709,1157,121,0.06934097421203439
no.alkohol,no.general,880,5478,412,0.06929027917928018
no.bil,no.jus,1920,1414,216,0.06927517639512508
no.alt.mat.drikke,no.news.diverse,516,1446,127,0.06920980926430517
no.biz.annonser,no.news.diverse,1973,1446,221,0.06910569105691057
no.elektronikk,no.general,1920,5478,478,0.06907514450867051
no.ef,no.uninett.skole,319,455,50,0.06906077348066299
no.ms-windows,no.radio-tv,2456,1987,287,0.0690567853705486
no.alt.config,no.media,313,709,66,0.06903765690376569
no.multimedia,no.video,910,903,117,0.06898584905660378
no.alt.tegneserier,no.media,779,709,96,0.06896551724137931
no.folklore.edb,no.unix,207,1157,88,0.06896551724137931
no.linux,no.norsk,2391,1503,251,0.06889925885259401
no.sport.orientering,no.sport.volleyball,137,158,19,0.06884057971014493
no.alt.config,no.folklore.overtro,313,122,28,0.0687960687960688
no.alt.gledesutbrudd,no.org.efn.diskusjon,1358,320,108,0.06878980891719745
no.lisp,no.tex,194,210,26,0.06878306878306878
no.litteratur,no.uninett.skole,1161,455,104,0.06878306878306878
no.alt.mat,no.radio-tv,983,1987,191,0.06872975890608132
no.alt.god.jul,no.ef,443,319,49,0.06872370266479663
no.alt.mat.drikke,no.jus,516,1414,124,0.06866002214839424
no.mac,no.marked.data,2036,7009,581,0.06864366729678639
no.film,no.vitser,1867,2603,287,0.06861104470475735
no.norsk,no.pc,1503,5851,472,0.06858471374600407
no.hobby.diverse,no.media,790,709,96,0.0684248039914469
no.folklore.edb,no.vit.diverse,207,449,42,0.06840390879478828
no.alt.gledesutbrudd,no.stortinget,1358,501,119,0.06839080459770115
no.mail.drift,no.org.efn.diskusjon,243,320,36,0.0683111954459203
no.it.diverse,no.skole.diverse,574,538,71,0.06820365033621517
no.stortinget,no.uninett.skole,501,455,61,0.06815642458100558
no.audio,no.biz.annonser.data,1992,1493,222,0.06803555010726325
no.alt.diskusjoner,no.bil,1895,1920,243,0.06802911534154535
no.alt.mat.drikke,no.alt.radio-tv.irma-1000,516,269,50,0.06802721088435375
no.it.diverse,no.mail.drift,574,243,52,0.06797385620915032
no.ef,no.it.emacs,319,247,36,0.06792452830188679
no.alt.mat,no.irc,983,1141,135,0.06787330316742081
no.folklore.overtro,no.uninett.diverse,122,177,19,0.06785714285714285
no.it.diverse,no.kryptografi,574,245,52,0.06779661016949153
no.biz.nettilbydere,no.www,656,3396,257,0.06772068511198946
no.alt.tegneserier,no.news.diverse,779,1446,141,0.06765834932821498
no.media,no.skole.diverse,709,538,79,0.06763698630136987
no.ai,no.x,214,228,28,0.06763285024154589
no.medisin,no.prat.narkotika,928,414,85,0.06762132060461416
no.audio,no.biz.annonser,1992,1973,251,0.06758212170166936
no.marked,no.vitser,6278,2603,562,0.06755619665825219
no.norsk,no.psykologi,1503,458,124,0.06750136091453457
no.tegnsett,no.vr,150,119,17,0.06746031746031746
no.alt.gledesutbrudd,no.it.diverse,1358,574,122,0.06740331491712707
no.spill,no.vitser,2481,2603,321,0.06739449926516901
no.alt.irc-treff,no.folklore.edb,237,207,28,0.0673076923076923
no.mail.diverse,no.stortinget,657,501,73,0.06728110599078341
no.alt.sjokolade,no.bil,635,1920,161,0.06725146198830409
